,B3C3,D1D2,D6D5,G3F3,G4F4
0,0.5000000956901502,0.5000000247948557,0.5000000779068432,0.5000000779068432,0.5000000865066787
1,0.5000004039766934,0.49999932127598573,0.499999456052801,0.499999456052801,0.5000009825732784
2,0.4999999217535511,0.49999999579091864,0.4999999244514437,0.4999999244514437,0.499999904027978
3,0.5000015610007899,0.5000002612352848,0.5000003021712874,0.5000003021712874,0.5000006393152144
4,0.5000012540090405,0.5000013917117992,0.5000001599518709,0.5000001599518709,0.5000011671558571
5,0.4999978069789532,0.4999999656466464,0.4999995791441154,0.4999995791441154,0.49999735895618447
6,0.49999941638092266,0.4999999110982718,0.4999999583068611,0.4999999583068611,0.5000006631101173
7,0.4999978381794431,0.5000000251956428,0.49999940656660047,0.49999940656660047,0.4999999098398063
8,0.5000012706836119,0.5000002351938808,0.5000000120952512,0.5000000120952512,0.4999998378621599
9,0.5000067927145998,0.5000002595419865,0.5000018613177406,0.5000018613177406,0.5000037477026942
10,0.5001591861365664,0.5000897012518783,0.49994485384248194,0.49994485384248194,0.49970435364316845
11,0.5000002060483326,0.5000000779742267,0.4999999274934465,0.4999999274934465,0.5000000825413171
12,0.5000013002860372,0.5000002490373764,0.5000004529649275,0.5000004529649275,0.500000756756203
13,0.5000093501144225,0.500001241992919,0.5000025245859797,0.5000025245859797,0.5000063715256954
14,0.49999982196768494,0.499999979129078,0.4999998697045761,0.4999998697045761,0.4999998171126105
15,0.4999990643623285,0.5034417374800084,0.4999994156898232,0.4999994156898232,0.4999993202878645
16,0.5000039207457864,0.511031383364589,0.5000015660946361,0.5000015660946361,0.5000027566899782
17,0.49999936320949057,0.5223509888919052,0.499999667962517,0.499999667962517,0.4999996621184037
18,0.5000013383449744,0.5309358297607712,0.50000011652123,0.50000011652123,0.5028847278751055
19,0.49999718220709743,0.5105819211386319,0.49999719789977,0.49999719789977,0.4999977263618614
20,0.5000071095429363,0.5115088184629516,0.5019382416979278,0.5019382416979278,0.5000053231848778
21,0.5000013980675112,0.5213111862970304,0.5000005530641566,0.5000005530641566,0.5000010052713335
22,0.4999983393021032,0.518925700537544,0.49999930428670497,0.49999930428670497,0.49999803245079066
23,0.499994846134697,0.5068537287694944,0.4999975757562375,0.4999975757562375,0.4999965578559003
24,0.5000101572658942,0.49998996071596025,0.5000018170912062,0.5000018170912062,0.5000026519456175
25,0.4999987789592376,0.49999972879047455,0.49999969281675366,0.49999969281675366,0.4999992681701334
26,0.5000061397997801,0.5000021676031284,0.5000011081842465,0.5000011081842465,0.5000053645735283
27,0.5000001729191866,0.49999995975175127,0.5000000880201562,0.5000000880201562,0.5000001192535487
28,0.5000018869235953,0.5000003440831216,0.5000008847109054,0.5000008847109054,0.5000014926564228
29,0.49999971481229444,0.4999986374516242,0.5000003337861137,0.5000003337861137,0.49999876638861973
30,0.5000015402199073,0.5000005646151857,0.5000007157077746,0.5000007157077746,0.5000015818185036
31,0.4999998823184006,0.4999998884702682,0.5000000716109005,0.5000000716109005,0.4999999554912268
32,0.4999982278199146,0.4999995718847034,0.49999939865924087,0.49999939865924087,0.49999871801030504
33,0.5000028962586487,0.5000024916126504,0.5000006306189706,0.5000006306189706,0.5000019111346614
34,0.49999676650345315,0.49999922192072216,0.4999989354683336,0.4999989354683336,0.4999978094877872
35,0.5000022364249975,0.5000024776535895,0.5000002347902864,0.5000002347902864,0.5000026158415226
36,0.5000005740732517,0.5000000981263759,0.5000001104427975,0.5000001104427975,0.5000003192206608
37,0.5000000956161618,0.5000010442596289,0.5000006287732454,0.5000006287732454,0.500000114388185
38,0.49999978736121864,0.49999992233805113,0.49999981040803426,0.49999981040803426,0.49999975649787154
39,0.4999999103568063,0.5000000494248714,0.5000000496672194,0.5000000496672194,0.5000000806541843
40,0.5000014986628594,0.5000019355441844,0.5000008148803337,0.5000008148803337,0.5000015850946524
41,0.5000023466703903,0.5000024562416492,0.5000032697502345,0.5000032697502345,0.49999930260912084
42,0.5000019801397938,0.5000003303789519,0.5000005069388864,0.5000005069388864,0.5000010109915421
43,0.4999929947862478,0.4999989368533494,0.499997671547699,0.499997671547699,0.4999959130673344
44,0.4999998131953407,0.4999999528549858,0.499999879209801,0.499999879209801,0.4999998030891191
45,0.5000012119643038,0.499999893393683,0.5000003075052627,0.5000003075052627,0.5000013656359674
46,0.4999974528746477,0.49999930458495867,0.49999908642937974,0.49999908642937974,0.4999981723436603
