,B3C3,D1D2,D6D5,G3F3,G4F4
0,0.5000000956901502,0.5000000247948557,0.5000000779068432,0.5000000779068432,0.5000000865066787
1,0.5000000270947011,0.4999992461110376,0.49999904166454534,0.49999904166454534,0.5000008678366762
2,0.5000026710426085,0.5000004463577066,0.5000001576445257,0.5000001576445257,0.5000011924855833
3,0.5000011918026024,0.5000002106629273,0.5000001488053046,0.5000001488053046,0.5000005905304158
4,0.5000014658037081,0.5000002757310504,0.50000046555092,0.50000046555092,0.5000011765550105
5,0.4999974748528999,0.4999998778983778,0.4999992459662697,0.4999992459662697,0.4999972800601901
6,0.4999993815781474,0.49999988288897174,0.4999997439494849,0.4999997439494849,0.4999996866316656
7,0.4999980084509993,0.49999940398923537,0.49999941596558817,0.49999941596558817,0.4999989403298058
8,0.5000009825174184,0.5000001090887183,0.49999996332881297,0.49999996332881297,0.5000002180517261
9,0.5000066525243146,0.499999617836664,0.5000019536086517,0.5000019536086517,0.5000033379594122
10,0.5001589728625232,0.5000906797052732,0.4999447564645644,0.4999447564645644,0.4997053140908196
11,0.4999999989170276,0.49999996666885177,0.49999987069587715,0.49999987069587715,0.4999998846223433
12,0.5000011070387483,0.5000001576801691,0.5000004007360368,0.5000004007360368,0.5000005837558439
13,0.5000091766998472,0.5000010965321801,0.5000024713535964,0.5000024713535964,0.5000061396487406
14,0.49999977575716587,0.49999992764094087,0.4999998427843665,0.4999998427843665,0.49999975130987195
15,0.49999894850007576,0.5191984034810658,0.4999993531454668,0.4999993531454668,0.49999915481938406
16,0.5000038603087352,0.5503160002068832,0.5000015233882348,0.5000015233882348,0.500002620467948
17,0.4999985521068718,0.5968072203085715,0.4999996194591193,0.4999996194591193,0.4999994160905134
18,0.5000010076660528,0.6290793550364574,0.4999997054721061,0.4999997054721061,0.505039984041462
19,0.49999775760627085,0.5360075428752643,0.49999726529224997,0.49999726529224997,0.4999980698494966
20,0.5000079553473556,0.519060056980904,0.5014363239436923,0.5014363239436923,0.5000059618293065
21,0.4999985496109726,0.5720973607568827,0.4999996775871387,0.4999996775871387,0.49999868750403265
22,0.4999983624153387,0.5693483893151343,0.4999996902736087,0.4999996902736087,0.4999993528471337
23,0.4999939451174278,0.5163374517456543,0.49999776082191955,0.49999776082191955,0.4999972102307157
24,0.5000098160060237,0.49999092917304716,0.5000023218322717,0.5000023218322717,0.5000046126300574
25,0.49999902955583714,0.4999998572463233,0.49999976730982504,0.49999976730982504,0.49999950696015216
26,0.5000060213332652,0.5000022237902012,0.5000011611699235,0.5000011611699235,0.5000055062178779
27,0.5000001317482781,0.4999999781423627,0.5000001097489013,0.5000001097489013,0.5000001253805618
28,0.5000021184897512,0.5000004558026774,0.5000009410529506,0.5000009410529506,0.50000169144345
29,0.5000003189748129,0.5000002026407948,0.5000004566891614,0.5000004566891614,0.5000009530177343
30,0.5000016613840407,0.5000006071993628,0.5000007456067279,0.5000007456067279,0.500001643537946
31,0.5000000144523652,0.49999995693311833,0.5000000974513247,0.5000000974513247,0.5000000608503474
32,0.4999982900649852,0.49999964520472284,0.49999942507230555,0.49999942507230555,0.49999883999051936
33,0.4999991178076577,0.49999993263033904,0.5000003154581696,0.5000003154581696,0.49999978427196556
34,0.49999711502502747,0.4999993302283537,0.4999989916286706,0.4999989916286706,0.49999807784269473
35,0.5000024146679106,0.500000382627466,0.5000004079241931,0.5000004079241931,0.5000012679291398
36,0.5000004600115543,0.5000000763714295,0.5000000828828375,0.5000000828828375,0.5000002477600219
37,0.5000002011571562,0.5000010815528194,0.5000006520927678,0.5000006520927678,0.5000002374378804
38,0.5000014355972855,0.5000001912384927,0.49999994013703053,0.49999994013703053,0.5000004802950372
39,0.5000000939546166,0.5000000729615381,0.5000000748956726,0.5000000748956726,0.5000001743272328
40,0.5000008926748728,0.5000001735339867,0.5000000209748673,0.5000000209748673,0.500000479535848
