,B3C3,D1D2,D6D5,G3F3,G4F4
0,0.5000000956901502,0.5000000247948557,0.5000000779068432,0.5000000779068432,0.5000000865066787
1,0.49999902030075577,0.49999907908694985,0.49999895299123986,0.49999895299123986,0.5000004099254802
2,0.4999997047603331,0.49999994282659355,0.49999989389335825,0.49999989389335825,0.49999979136826395
3,0.5000001225717602,0.5000000324824295,0.5000000544806515,0.5000000544806515,0.5000001014261114
4,0.5000021479929863,0.5000003587044357,0.5000005143528801,0.5000005143528801,0.5000014217707338
5,0.49999620717228577,0.4999996912289218,0.49999914785992566,0.49999914785992566,0.49999677203463166
6,0.4999992477978538,0.4999998373322993,0.4999997197462467,0.4999997197462467,0.49999948523666166
7,0.49999862698543035,0.4999994577107301,0.499999446770985,0.499999446770985,0.49999901572611877
8,0.4999995762162047,0.4999999142881967,0.49999986154660886,0.49999986154660886,0.4999997243075949
9,0.5000052638253139,0.49999939560604134,0.5000018397846782,0.5000018397846782,0.5000027095743633
10,0.5001578119662605,0.5000905515069743,0.4999446849508526,0.4999446849508526,0.49970502801530226
11,0.49999948338554057,0.4999998895127011,0.49999983033772055,0.49999983033772055,0.4999996691993215
12,0.5000005847547179,0.5000000794571235,0.5000003600162244,0.5000003600162244,0.5000003670491358
13,0.5000088957850334,0.5000010602062652,0.5000024528246744,0.5000024528246744,0.5000060365523133
14,0.4999995151938243,0.49999989766398095,0.499999827489848,0.499999827489848,0.499999668703714
15,0.4999983700235069,0.4999996336678614,0.499999319878549,0.499999319878549,0.4999989735969542
16,0.5000034600356456,0.5311071087677173,0.5000015507629173,0.5000015507629173,0.5000026319966222
17,0.4999983005495812,0.599152163320278,0.4999997093393037,0.4999997093393037,0.4999994479536461
18,0.5000005038603883,0.684260281565342,0.5149253344279243,0.5149253344279243,0.5890568315121996
19,0.49999753468630215,0.5380109557848762,0.4999972634455151,0.4999972634455151,0.49999821146537565
20,0.6466364960014215,0.6234207033506094,0.6709952507790735,0.6709952507790735,0.6124046799677387
21,0.5428125579907117,0.667664042015505,0.5979346210231544,0.5979346210231544,0.5803284856652264
22,0.49999781679543887,0.5924977795997614,0.49999899530001013,0.49999899530001013,0.4999984928783347
23,0.4999950857010604,0.5168826231389657,0.4999975925452469,0.4999975925452469,0.49999659947207675
24,0.5000100997287436,0.4999909181918214,0.5000022179890139,0.5000022179890139,0.50000456803535
25,0.49999950309956276,0.49999991384998127,0.49999979624194196,0.49999979624194196,0.4999996619477498
26,0.5000059975715733,0.5000023350799644,0.5000013189379157,0.5000013189379157,0.5000057973412797
27,0.5000003282717662,0.5000000006660575,0.5000001211841418,0.5000001211841418,0.5000001861408907
28,0.5000024832433717,0.5000004992521068,0.5000009630866615,0.5000009630866615,0.5000018095058668
29,0.5000004642889224,0.5000002244562601,0.5000004680907079,0.5000004680907079,0.5000010134394207
30,0.500001928866382,0.5000006471427669,0.5000007664822693,0.5000007664822693,0.5000017538812029
31,0.500000329543006,0.500000003833882,0.5000001219642874,0.5000001219642874,0.5000001900811778
32,0.4999985249427718,0.49999968053225907,0.49999944374753225,0.49999944374753225,0.49999893950154806
33,0.5000012897463,0.5000002671060375,0.500000498580147,0.500000498580147,0.5000008576901526
34,0.49999734526664047,0.49999936473335677,0.4999990096712786,0.4999990096712786,0.4999981742849332
35,0.5000007772954594,0.5000001203200142,0.5000002763428992,0.5000002763428992,0.5000005629993134
36,0.5000001979118347,0.5000000375738327,0.5000000625720504,0.5000000625720504,0.5000001403485408
37,0.5000005009982087,0.5000011264310482,0.5000006755751522,0.5000006755751522,0.5000003629265218
38,0.49999950158652867,0.4999998773456791,0.4999997707790311,0.4999997707790311,0.4999996047985716
